config_id,case,problem,cores,group,variant,event_index,event,parent_record,family,accepted,lineage,record,protected_remaining,depth,local_accepted,global_accepted,stale_parent,status,global_improvement,visits_carried,observation,quota,origin,reason,visits
case_060_p2_n5,case_060,2,5,frozen_regression,persistent,17,advance,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T124949-3bbb9ffb111c41eaa8c87551e26247bd/record.json,joint,,4,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T125017-da2998bce9294ea0b226a82c8ea58d1a/record.json,,1,,,,,False,1,,,,,
case_060_p2_n5,case_060,2,5,frozen_regression,persistent,18,visit,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T124949-3bbb9ffb111c41eaa8c87551e26247bd/record.json,joint,,4,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T125017-da2998bce9294ea0b226a82c8ea58d1a/record.json,1,0,True,False,False,success,,,,,,,
case_060_p2_n5,case_060,2,5,frozen_regression,persistent,19,advance,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T125017-da2998bce9294ea0b226a82c8ea58d1a/record.json,insertion,,4,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T125019-f97c463ae10a44108efce57202d675dd/record.json,,2,,,,,False,2,,,,,
case_060_p2_n5,case_060,2,5,frozen_regression,persistent,20,visit,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T125017-da2998bce9294ea0b226a82c8ea58d1a/record.json,insertion,,4,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T125019-f97c463ae10a44108efce57202d675dd/record.json,0,1,True,False,False,success,,,,,,,
case_060_p2_n5,case_060,2,5,frozen_regression,persistent,21,observe,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T124944-550b0b0a33d44ea5af8ba99474edcd42/record.json,,,,,,0,,,,,,,"{'makespan': 555925, 'official_copy': {'original_graph_copy_bytes': 2099006, 'scheduled_copy_bytes': 31511544, 'added_copy_bytes': 29412538, 'partition_added_copy_bytes': 28046522, 'spill_added_copy_bytes': 1366016}, 'path_bytes': {'DDR': 31511544}, 'nominal_pool_work_cycles': {'DDR': 532923}, 'pool_occupancy': {'DDR': {'busy_cycles': 532923, 'overlap_cycles': 513835, 'peak_concurrent': 10}, 'CACHE_READ': {'busy_cycles': 0, 'overlap_cycles': 0, 'peak_concurrent': 0}}, 'projected_live_peak': {'0:UB': 126984, '0:L1': 457728, '1:UB': 131072, '1:L1': 524288, '2:UB': 131072, '2:L1': 524288, '3:UB': 122880, '3:L1': 440320, '4:UB': 118784, '4:L1': 524288}, 'projected_live_byte_cycles': {'0:UB': 31813825890, '0:L1': 60682462464, '1:UB': 38367893728, '1:L1': 167634873472, '2:UB': 29074849866, '2:L1': 144554885248, '3:UB': 24533525902, '3:L1': 52152501888, '4:UB': 26370072816, '4:L1': 128867150336}, 'memory_dependency_count': 19580, 'critical_chain_ops': 1776, 'critical_chain_memory_edges': 171, 'top_copy_waits': [{'task_id': 1, 'op_id': 1000008613, 'op': 'COPY_IN', 'subgraph_id': 696, 'pipe': 'PIPE_MTE2', 'start': 73564, 'end': 74934, 'duration': 1370, 'core_id': 1, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 1233, 'original_tensors': [1000000994], 'slack': 0, 'congestion_exposure': 1233.0, 'wait_priority': 2603.0, 'task': 1}, {'task_id': 0, 'op_id': 1000008481, 'op': 'COPY_IN', 'subgraph_id': 232, 'pipe': 'PIPE_MTE2', 'start': 19636, 'end': 20974, 'duration': 1338, 'core_id': 0, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 1201, 'original_tensors': [1000000944], 'slack': 0, 'congestion_exposure': 1200.9666666666667, 'wait_priority': 2538.9666666666667, 'task': 0}, {'task_id': 0, 'op_id': 1000008491, 'op': 'COPY_IN', 'subgraph_id': 244, 'pipe': 'PIPE_MTE2', 'start': 23644, 'end': 24979, 'duration': 1335, 'core_id': 0, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 1198, 'original_tensors': [1000000948], 'slack': 0, 'congestion_exposure': 1198.0, 'wait_priority': 2533.0, 'task': 0}, {'task_id': 0, 'op_id': 1000008871, 'op': 'COPY_IN', 'subgraph_id': 236, 'pipe': 'PIPE_MTE2', 'start': 20974, 'end': 22309, 'duration': 1335, 'core_id': 0, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 1198, 'original_tensors': [1000001102], 'slack': 0, 'congestion_exposure': 1198.0, 'wait_priority': 2533.0, 'task': 0}, {'task_id': 0, 'op_id': 1000009236, 'op': 'COPY_IN', 'subgraph_id': 240, 'pipe': 'PIPE_MTE2', 'start': 22309, 'end': 23644, 'duration': 1335, 'core_id': 0, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 1198, 'original_tensors': [1000001260], 'slack': 0, 'congestion_exposure': 1198.0, 'wait_priority': 2533.0, 'task': 0}, {'task_id': 3, 'op_id': 1000006920, 'op': 'COPY_OUT', 'subgraph_id': 489, 'pipe': 'PIPE_MTE3', 'start': 51657, 'end': 52987, 'duration': 1330, 'core_id': 3, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 1193, 'original_tensors': [1000000108], 'slack': 0, 'congestion_exposure': 1193.025, 'wait_priority': 2523.025, 'task': 3}, {'task_id': 0, 'op_id': 1000007975, 'op': 'COPY_IN', 'subgraph_id': 224, 'pipe': 'PIPE_MTE2', 'start': 17064, 'end': 18386, 'duration': 1322, 'core_id': 0, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 1185, 'original_tensors': [1000000711], 'slack': 0, 'congestion_exposure': 1185.025, 'wait_priority': 2507.025, 'task': 0}, {'task_id': 1, 'op_id': 1000009567, 'op': 'COPY_IN', 'subgraph_id': 691, 'pipe': 'PIPE_MTE2', 'start': 72251, 'end': 73564, 'duration': 1313, 'core_id': 1, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 1176, 'original_tensors': [1000001397], 'slack': 0, 'congestion_exposure': 1175.9777777777776, 'wait_priority': 2488.9777777777776, 'task': 1}, {'task_id': 1, 'op_id': 1000006993, 'op': 'COPY_IN', 'subgraph_id': 670, 'pipe': 'PIPE_MTE2', 'start': 66254, 'end': 67563, 'duration': 1309, 'core_id': 1, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 1172, 'original_tensors': [1000000151], 'slack': 0, 'congestion_exposure': 1172.0333333333335, 'wait_priority': 2481.0333333333338, 'task': 1}, {'task_id': 3, 'op_id': 1000008489, 'op': 'COPY_IN', 'subgraph_id': 500, 'pipe': 'PIPE_MTE2', 'start': 51537, 'end': 52852, 'duration': 1315, 'core_id': 3, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 1178, 'original_tensors': [1000000946], 'slack': 103, 'congestion_exposure': 1178.025, 'wait_priority': 2477.7228487254743, 'task': 3}, {'task_id': 1, 'op_id': 1000006955, 'op': 'COPY_IN', 'subgraph_id': 2611, 'pipe': 'PIPE_MTE2', 'start': 274150, 'end': 275456, 'duration': 1306, 'core_id': 1, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 1169, 'original_tensors': [1000000125], 'slack': 0, 'congestion_exposure': 1169.05, 'wait_priority': 2475.05, 'task': 1}, {'task_id': 3, 'op_id': 1000009572, 'op': 'COPY_OUT', 'subgraph_id': 476, 'pipe': 'PIPE_MTE3', 'start': 47979, 'end': 49263, 'duration': 1284, 'core_id': 3, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 1147, 'original_tensors': [1000001401], 'slack': 0, 'congestion_exposure': 1147.0194444444444, 'wait_priority': 2431.019444444444, 'task': 3}, {'task_id': 3, 'op_id': 1000006918, 'op': 'COPY_IN', 'subgraph_id': 489, 'pipe': 'PIPE_MTE2', 'start': 49114, 'end': 50378, 'duration': 1264, 'core_id': 3, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 1127, 'original_tensors': [1000000107], 'slack': 103, 'congestion_exposure': 1127.0694444444443, 'wait_priority': 2376.393094890475, 'task': 3}, {'task_id': 0, 'op_id': 1000008321, 'op': 'COPY_IN', 'subgraph_id': 228, 'pipe': 'PIPE_MTE2', 'start': 18386, 'end': 19636, 'duration': 1250, 'core_id': 0, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 1113, 'original_tensors': [1000000869], 'slack': 0, 'congestion_exposure': 1113.0555555555557, 'wait_priority': 2363.0555555555557, 'task': 0}, {'task_id': 1, 'op_id': 1000009772, 'op': 'COPY_IN', 'subgraph_id': 1412, 'pipe': 'PIPE_MTE2', 'start': 156271, 'end': 157520, 'duration': 1249, 'core_id': 1, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 1112, 'original_tensors': [1000001494], 'slack': 0, 'congestion_exposure': 1112.0777777777778, 'wait_priority': 2361.0777777777776, 'task': 1}, {'task_id': 3, 'op_id': 1000008327, 'op': 'COPY_IN', 'subgraph_id': 484, 'pipe': 'PIPE_MTE2', 'start': 47848, 'end': 49104, 'duration': 1256, 'core_id': 3, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 1119, 'original_tensors': [1000000871], 'slack': 103, 'congestion_exposure': 1119.002777777778, 'wait_priority': 2360.42504519067, 'task': 3}, {'task_id': 0, 'op_id': 1000008688, 'op': 'COPY_IN', 'subgraph_id': 248, 'pipe': 'PIPE_MTE2', 'start': 24979, 'end': 26217, 'duration': 1238, 'core_id': 0, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 1101, 'original_tensors': [1000001023], 'slack': 0, 'congestion_exposure': 1101.04126984127, 'wait_priority': 2339.04126984127, 'task': 0}, {'task_id': 2, 'op_id': 1000009394, 'op': 'COPY_OUT', 'subgraph_id': 504, 'pipe': 'PIPE_MTE3', 'start': 51684, 'end': 53018, 'duration': 1334, 'core_id': 2, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 1197, 'original_tensors': [1000001322], 'slack': 1373, 'congestion_exposure': 1196.9555555555557, 'wait_priority': 2338.4426695105008, 'task': 2}, {'task_id': 3, 'op_id': 1000008069, 'op': 'COPY_OUT', 'subgraph_id': 480, 'pipe': 'PIPE_MTE3', 'start': 49263, 'end': 50498, 'duration': 1235, 'core_id': 3, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 1098, 'original_tensors': [1000000757], 'slack': 0, 'congestion_exposure': 1097.9694444444444, 'wait_priority': 2332.9694444444444, 'task': 3}, {'task_id': 1, 'op_id': 1000007193, 'op': 'COPY_IN', 'subgraph_id': 672, 'pipe': 'PIPE_MTE2', 'start': 67563, 'end': 68794, 'duration': 1231, 'core_id': 1, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 1094, 'original_tensors': [1000000294], 'slack': 0, 'congestion_exposure': 1094.0, 'wait_priority': 2325.0, 'task': 1}], 'compile_seconds': 2.5383472490066197, 'limitations': 'Observed durations include dynamic contention; chain/slack and projected residency are ranking diagnostics, not removable-delay certificates.'}",,,,
case_060_p2_n5,case_060,2,5,frozen_regression,persistent,22,advance_alternate,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T124944-550b0b0a33d44ea5af8ba99474edcd42/record.json,joint,,1,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T125024-28b317c8e14946cc825d687f326d6b79/record.json,,1,,,,,,3,,,,,
case_060_p2_n5,case_060,2,5,frozen_regression,persistent,23,visit,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T124944-550b0b0a33d44ea5af8ba99474edcd42/record.json,joint,,1,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T125024-28b317c8e14946cc825d687f326d6b79/record.json,0,0,True,False,True,success,,,,,,,
case_060_p2_n5,case_060,2,5,frozen_regression,persistent,24,observe,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T124946-c535830d7aff4c15ab135604698e6b41/record.json,,,,,,0,,,,,,,"{'makespan': 371717, 'official_copy': {'original_graph_copy_bytes': 2099006, 'scheduled_copy_bytes': 18075922, 'added_copy_bytes': 15976916, 'partition_added_copy_bytes': 15976916, 'spill_added_copy_bytes': 0}, 'path_bytes': {'DDR': 18075922}, 'nominal_pool_work_cycles': {'DDR': 306047}, 'pool_occupancy': {'DDR': {'busy_cycles': 306047, 'overlap_cycles': 221008, 'peak_concurrent': 8}, 'CACHE_READ': {'busy_cycles': 0, 'overlap_cycles': 0, 'peak_concurrent': 0}}, 'projected_live_peak': {'0:UB': 73728, '0:L1': 153600, '1:UB': 81920, '1:L1': 172032, '2:UB': 98304, '2:L1': 165888, '3:UB': 114690, '3:L1': 147456, '4:UB': 65536, '4:L1': 158720}, 'projected_live_byte_cycles': {'0:UB': 3256147540, '0:L1': 27901720832, '1:UB': 2639576806, '1:L1': 20984731264, '2:UB': 3040642086, '2:L1': 28288449408, '3:UB': 3522573162, '3:L1': 27737625600, '4:UB': 1888377270, '4:L1': 29640175360}, 'memory_dependency_count': 14218, 'critical_chain_ops': 1674, 'critical_chain_memory_edges': 0, 'top_copy_waits': [{'task_id': 3, 'op_id': 1000007944, 'op': 'COPY_OUT', 'subgraph_id': 285, 'pipe': 'PIPE_MTE3', 'start': 70663, 'end': 71712, 'duration': 1049, 'core_id': 3, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 912, 'original_tensors': [1000001092], 'slack': 433, 'congestion_exposure': 912.0416666666666, 'wait_priority': 1887.742835583896, 'task': 3}, {'task_id': 0, 'op_id': 1000007938, 'op': 'COPY_OUT', 'subgraph_id': 282, 'pipe': 'PIPE_MTE3', 'start': 70658, 'end': 71707, 'duration': 1049, 'core_id': 0, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 912, 'original_tensors': [1000001080], 'slack': 483, 'congestion_exposure': 911.975, 'wait_priority': 1879.566249223216, 'task': 0}, {'task_id': 0, 'op_id': 1000007950, 'op': 'COPY_IN', 'subgraph_id': 287, 'pipe': 'PIPE_MTE2', 'start': 70518, 'end': 71499, 'duration': 981, 'core_id': 0, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 844, 'original_tensors': [1000001098], 'slack': 0, 'congestion_exposure': 844.0642857142857, 'wait_priority': 1825.0642857142857, 'task': 0}, {'task_id': 3, 'op_id': 1000007966, 'op': 'COPY_IN', 'subgraph_id': 290, 'pipe': 'PIPE_MTE2', 'start': 70523, 'end': 71507, 'duration': 984, 'core_id': 3, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 847, 'original_tensors': [1000001104], 'slack': 116, 'congestion_exposure': 847.0464285714286, 'wait_priority': 1812.195645593265, 'task': 3}, {'task_id': 1, 'op_id': 1000007941, 'op': 'COPY_OUT', 'subgraph_id': 284, 'pipe': 'PIPE_MTE3', 'start': 70660, 'end': 71710, 'duration': 1050, 'core_id': 1, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 913, 'original_tensors': [1000001088], 'slack': 965, 'congestion_exposure': 912.875, 'wait_priority': 1806.5449697355098, 'task': 1}, {'task_id': 1, 'op_id': 1000007956, 'op': 'COPY_IN', 'subgraph_id': 288, 'pipe': 'PIPE_MTE2', 'start': 70520, 'end': 71503, 'duration': 983, 'core_id': 1, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 846, 'original_tensors': [1000001100], 'slack': 502, 'congestion_exposure': 845.9642857142858, 'wait_priority': 1750.1777165665724, 'task': 1}, {'task_id': 2, 'op_id': 1000007960, 'op': 'COPY_IN', 'subgraph_id': 289, 'pipe': 'PIPE_MTE2', 'start': 70522, 'end': 71506, 'duration': 984, 'core_id': 2, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 847, 'original_tensors': [1000001102], 'slack': 1032, 'congestion_exposure': 846.9892857142856, 'wait_priority': 1675.8959716482123, 'task': 2}, {'task_id': 0, 'op_id': 1000008286, 'op': 'COPY_IN', 'subgraph_id': 359, 'pipe': 'PIPE_MTE2', 'start': 85631, 'end': 86531, 'duration': 900, 'core_id': 0, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 763, 'original_tensors': [1000001335], 'slack': 0, 'congestion_exposure': 763.0, 'wait_priority': 1663.0, 'task': 0}, {'task_id': 0, 'op_id': 1000008280, 'op': 'COPY_OUT', 'subgraph_id': 354, 'pipe': 'PIPE_MTE3', 'start': 85771, 'end': 86703, 'duration': 932, 'core_id': 0, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 795, 'original_tensors': [1000001317], 'slack': 474, 'congestion_exposure': 795.0238095238096, 'wait_priority': 1656.6088956220294, 'task': 0}, {'task_id': 4, 'op_id': 1000008283, 'op': 'COPY_OUT', 'subgraph_id': 357, 'pipe': 'PIPE_MTE3', 'start': 85789, 'end': 86718, 'duration': 929, 'core_id': 4, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 792, 'original_tensors': [1000001329], 'slack': 441, 'congestion_exposure': 791.9738095238097, 'wait_priority': 1655.504860176343, 'task': 4}, {'task_id': 4, 'op_id': 1000008058, 'op': 'COPY_OUT', 'subgraph_id': 309, 'pipe': 'PIPE_MTE3', 'start': 75816, 'end': 76739, 'duration': 923, 'core_id': 4, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 786, 'original_tensors': [1000001171], 'slack': 401, 'congestion_exposure': 786.0666666666666, 'wait_priority': 1649.7431314926368, 'task': 4}, {'task_id': 0, 'op_id': 1000008052, 'op': 'COPY_OUT', 'subgraph_id': 306, 'pipe': 'PIPE_MTE3', 'start': 75812, 'end': 76736, 'duration': 924, 'core_id': 0, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 787, 'original_tensors': [1000001159], 'slack': 449, 'congestion_exposure': 786.9333333333333, 'wait_priority': 1644.7113252779407, 'task': 0}, {'task_id': 0, 'op_id': 1000008166, 'op': 'COPY_OUT', 'subgraph_id': 330, 'pipe': 'PIPE_MTE3', 'start': 80922, 'end': 81834, 'duration': 912, 'core_id': 0, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 775, 'original_tensors': [1000001238], 'slack': 483, 'congestion_exposure': 774.9440476190476, 'wait_priority': 1616.9115344319857, 'task': 0}, {'task_id': 4, 'op_id': 1000008302, 'op': 'COPY_IN', 'subgraph_id': 362, 'pipe': 'PIPE_MTE2', 'start': 85649, 'end': 86556, 'duration': 907, 'core_id': 4, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 770, 'original_tensors': [1000001341], 'slack': 463, 'congestion_exposure': 769.9571428571429, 'wait_priority': 1610.107042668426, 'task': 4}, {'task_id': 0, 'op_id': 1000008175, 'op': 'COPY_IN', 'subgraph_id': 335, 'pipe': 'PIPE_MTE2', 'start': 80782, 'end': 81654, 'duration': 872, 'core_id': 0, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 735, 'original_tensors': [1000001256], 'slack': 0, 'congestion_exposure': 734.9619047619047, 'wait_priority': 1606.9619047619049, 'task': 0}, {'task_id': 3, 'op_id': 1000008191, 'op': 'COPY_IN', 'subgraph_id': 338, 'pipe': 'PIPE_MTE2', 'start': 80787, 'end': 81661, 'duration': 874, 'core_id': 3, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 737, 'original_tensors': [1000001262], 'slack': 88, 'congestion_exposure': 736.9142857142856, 'wait_priority': 1598.3015955576102, 'task': 3}, {'task_id': 1, 'op_id': 1000008292, 'op': 'COPY_IN', 'subgraph_id': 360, 'pipe': 'PIPE_MTE2', 'start': 85640, 'end': 86543, 'duration': 903, 'core_id': 1, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 766, 'original_tensors': [1000001337], 'slack': 499, 'congestion_exposure': 766.0857142857143, 'wait_priority': 1597.5975329590108, 'task': 1}, {'task_id': 1, 'op_id': 1000008055, 'op': 'COPY_OUT', 'subgraph_id': 308, 'pipe': 'PIPE_MTE3', 'start': 75814, 'end': 76738, 'duration': 924, 'core_id': 1, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 787, 'original_tensors': [1000001167], 'slack': 932, 'congestion_exposure': 786.9333333333333, 'wait_priority': 1578.9692048088677, 'task': 1}, {'task_id': 0, 'op_id': 1000008061, 'op': 'COPY_IN', 'subgraph_id': 311, 'pipe': 'PIPE_MTE2', 'start': 75672, 'end': 76524, 'duration': 852, 'core_id': 0, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 715, 'original_tensors': [1000001177], 'slack': 0, 'congestion_exposure': 715.1238095238095, 'wait_priority': 1567.1238095238095, 'task': 0}, {'task_id': 4, 'op_id': 1000008077, 'op': 'COPY_IN', 'subgraph_id': 314, 'pipe': 'PIPE_MTE2', 'start': 75676, 'end': 76532, 'duration': 856, 'core_id': 4, 'size_bytes': 8192, 'path': 'DDR', 'nominal_cycles': 137, 'duration_excess': 719, 'original_tensors': [1000001183], 'slack': 148, 'congestion_exposure': 718.9333333333333, 'wait_priority': 1554.304993402369, 'task': 4}], 'compile_seconds': 1.672855629993137, 'limitations': 'Observed durations include dynamic contention; chain/slack and projected residency are ranking diagnostics, not removable-delay certificates.'}",,,,
case_060_p2_n5,case_060,2,5,frozen_regression,persistent,25,advance,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T124946-c535830d7aff4c15ab135604698e6b41/record.json,joint,,2,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T125028-6b662eda6f044032ae6a42d4bf2ffb3f/record.json,,1,,,,,False,3,,,,,
case_060_p2_n5,case_060,2,5,frozen_regression,persistent,26,visit,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T124946-c535830d7aff4c15ab135604698e6b41/record.json,joint,,2,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T125028-6b662eda6f044032ae6a42d4bf2ffb3f/record.json,0,0,True,False,True,success,,,,,,,
case_060_p2_n5,case_060,2,5,frozen_regression,persistent,27,visit,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T124949-3bbb9ffb111c41eaa8c87551e26247bd/record.json,trace,,4,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T125030-424987b3680140b09a0b6ed1e541e8a6/record.json,0,0,False,False,True,success,,,,,,,
case_060_p2_n5,case_060,2,5,frozen_regression,persistent,28,visit,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T125006-9871196a9ad547558439c8ffbac2bda1/record.json,insertion,,1,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T125032-bf1cdadfe876474c9ab97fd3c375b49c/record.json,0,2,False,False,False,success,,,,,,,
case_060_p2_n5,case_060,2,5,frozen_regression,persistent,29,visit,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T125028-6b662eda6f044032ae6a42d4bf2ffb3f/record.json,insertion,,2,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/冻结75配置/configurations/case_060_p2_n5/persistent/attempt_001/evaluations/attempts/20260926T125035-36208e79828945e39f75111ea680f450/record.json,0,1,False,False,False,success,,,,,,,
