stage,case,cores,name,phase,status,makespan,added_copy,tasks,tiny_tasks,graph_sha256,plan_sha256,result_sha256,record_path,elapsed_seconds,cache_hit
transfer_original,case_068,5,selective_local_quantile_stable_id_x1_a3_eft,partition,success,300986,333976,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,3c33850e2982d1601810a8799e7596e7c843a987eca00dd7a979848fbc24b848,26ebbc26019bc36b049da6d66d4b6ec567dbfda64d6657d51bc89587413e3709,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/original/evaluations/attempts/20260925T181446-721e67b9efe145e0b4971b5ba584a3d6/record.json,1.327242450992344,False
transfer_original,case_068,5,selective_phase_band_critical_path_x2_a5_eft,partition,success,268666,1045280,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,c1d6dcfbd219ed01208881a598bdf66bb12afbaad7312422dcc6a5d47e4d8f3a,4db82934c19353dfb02b8987319e3997d99ab6506289ca90e5e745f9e00965da,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/original/evaluations/attempts/20260925T181447-dc74ac0325be4f19bb6c65288312bf25/record.json,1.2742178059997968,False
transfer_original,case_068,5,selective_local_quantile_stable_id_x2_a3_eft,partition,success,298843,650414,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,c511882cae3261299d4aa87ffc371b0e4a659648a7f4192a4544d831f855f2bc,1aecc5f7d2dd270bb6603cd5f2befe47a45edaa3b8413bc9718a8a80be83e67b,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/original/evaluations/attempts/20260925T181449-0c0af3093d9744318e2ea7282aa2ccae/record.json,1.0240515629993752,False
transfer_original,case_068,5,merge8,task_refine,success,269241,1040192,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,d3c9c34faae9e5c0befae8301703521b54e26efbfbc4f0c8b4a0ded7bcc5f687,f0835be81ef5672c1e1167e51615391fb38b217553b5630ad3297d507b85564a,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/original/evaluations/attempts/20260925T181451-3a5e2ec7419c45748bb1a49521346705/record.json,1.2246199159999378,False
transfer_original,case_068,5,merge16,task_refine,success,269870,1038128,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,95be0c91d83625c36b07b248fe5dbec63e85fa7f32369129b7e1dc8db151ab5d,2a9e3dae11b940b41d34b70b6b501d508b81de23d2b7bf8e3f2e5b015cf87d4d,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/original/evaluations/attempts/20260925T181452-8b92d8d1f7de421bbae6ca3fe5808e3e/record.json,1.3744698149967007,False
transfer_original,case_068,5,merge256,task_refine,success,284447,1036446,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,cb938fd66bbaf0965dff452e20e2b42ac90b96071b510211c6e77a307f62e005,8071bd4dc441313ff89507b4fe744af5f7f4fa0627af12cced56a9bd26c629ff,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/original/evaluations/attempts/20260925T181454-38e8755a867a4d6e8890a87158e3d983/record.json,1.0823823399987305,False
transfer_original,case_068,5,local_duration,task_refine,success,269465,1045280,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,c597d52c97c3fe225e949d1bcb7c7b12434f49d9c6d6adb17248b7fc568217d7,2bc0ef2f144b06d72214999702bc50c6622cfce3fd328b914f8d1f1806432284,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/original/evaluations/attempts/20260925T181455-db3480ec03ee480bbb63bb07850d9e0a/record.json,1.2741798339993693,False
transfer_old,case_068,5,wcc_start0_simple_a5_per_core_lpt_mv,component,success,304058,1944,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,f2eb95cd44fabccb4d92f8042757f2b6dfcff5fe6842a18dbfc108615ce86887,754a544391fee1a35a075d8dcd8907daba22194103796dee82ba7424404cb4c8,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/old/evaluations/attempts/20260925T181457-8d4473c446624234a2b371471d865f78/record.json,3.9317205299885245,False
transfer_old,case_068,5,whole_graph_single_active,component,success,362095,0,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,fc75dd91ac3f2381ed5a754a06440063bc005c2363ed03dc0d94c919ab0399f3,81486e800fc455ad8dc6cd6df97b9541ab61e0ee0075a2ad78baef50387f53b4,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/old/evaluations/attempts/20260925T181501-707524fa73934c5ab7b865d85c6ae2b7/record.json,4.836514694005018,False
transfer_old,case_068,5,wcc_task_4_mv_complement_batch2,component,success,304058,648,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,390e51981b7ce6459ed1de431c498678ab287090dd1dedf59c65436dbe7b5225,de3b4bcae6209bfcb30f49ab53b3c0be33be57809b003cfed0b044c92af63224,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/old/evaluations/attempts/20260925T181506-0d8dc4e9f84e40e791b8fe91ce1e24c9/record.json,3.7816674189962214,False
transfer_old,case_068,5,wcc_start0_affinity_a5_per_component_w15,component,success,303554,5184,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,931b15c194a0e65d096f2c5db1bd56c33b1875f9cd68b9e4642a7724451cf992,c87a1d2fe7ce58e1c60e1a3701a132ff26ca57e6dd719f1ac22e9aa004ab198a,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/old/evaluations/attempts/20260925T181510-6a58f62ae4874061b8261eede3c0c41f/record.json,4.186463934995118,False
transfer_old,case_068,5,selective_whole_critical_path_x1_a3_eft,partition,success,303088,5184,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,9039012dd639baf3de6c61fee807c327fd009cb375619346b52ba9b15aea4de7,2e5ba64b73be1479d2e22a1ba598c14314090694be0f397c5f813317baf31120,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/old/evaluations/attempts/20260925T181515-cfc6aaf242e44d2a9b9e071f8ea82282/record.json,4.282715326000471,False
transfer_old,case_068,5,selective_local_quantile_stable_id_x1_a3_eft,partition,success,300986,333976,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,3c33850e2982d1601810a8799e7596e7c843a987eca00dd7a979848fbc24b848,f33842f2865099e8efdd7a05d081e283befcc00697e3a074e9a5d8a074e918da,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/old/evaluations/attempts/20260925T181519-aac134f6b3d243fe934e12d6ce4b6d8d/record.json,1.2329251310002292,False
transfer_old,case_068,5,selective_phase_band_critical_path_x2_a5_eft,prefix_fallback,success,268666,1045280,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,c1d6dcfbd219ed01208881a598bdf66bb12afbaad7312422dcc6a5d47e4d8f3a,b575703127fadaf943194e8bff7135f91a2e22620e70d638e09d42438d879ea3,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/old/evaluations/attempts/20260925T181522-44486f9537fb4c76993d8f5c3c01f78b/record.json,1.228900710993912,False
transfer_old,case_068,5,selective_local_quantile_stable_id_x2_a3_eft,prefix_fallback,success,298843,650414,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,c511882cae3261299d4aa87ffc371b0e4a659648a7f4192a4544d831f855f2bc,c337db84a87625f4d78889fcab89e8977f377e550ee54337c9698583cbe4d27b,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/old/evaluations/attempts/20260925T181523-01586abffd824bbfaf3482853edf6484/record.json,1.0238696430023992,False
transfer_old,case_068,5,merge8,task_refine,success,269241,1040192,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,d3c9c34faae9e5c0befae8301703521b54e26efbfbc4f0c8b4a0ded7bcc5f687,83cf743e344e06aa866a1c05e4f2e045adc563e8f23263d2ac2aadf9dd86e9ab,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/old/evaluations/attempts/20260925T181524-3da0fab539a3452f8bb45a5ede548c61/record.json,1.1737460289878072,False
transfer_old,case_068,5,merge16,task_refine,success,269870,1038128,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,95be0c91d83625c36b07b248fe5dbec63e85fa7f32369129b7e1dc8db151ab5d,36d8838136936e9023580a4203d6d7e3bc773030e52ebeeb1977fe2d4a44774c,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/old/evaluations/attempts/20260925T181526-f9d93b32306b4b628f5fced5940f1b6f/record.json,1.2738030299951788,False
transfer_old,case_068,5,merge256,task_refine,success,284447,1036446,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,cb938fd66bbaf0965dff452e20e2b42ac90b96071b510211c6e77a307f62e005,f887ffc0a6eb7c81fcbfd27a2383729ab064883b368a7e6400dbbe343be20922,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/old/evaluations/attempts/20260925T181527-13f1d90b9af148ba9953f0024a0da9a7/record.json,1.375687588006258,False
transfer_old,case_068,5,local_duration,task_refine,success,269465,1045280,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,c597d52c97c3fe225e949d1bcb7c7b12434f49d9c6d6adb17248b7fc568217d7,a8257f7f028e3131cbfeadd120c1c7f4fd71082017b36401421e09f734568bde,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/old/evaluations/attempts/20260925T181528-098b3f85e3334bbd8166c888ce11b22d/record.json,1.4752754399960395,False
transfer_new,case_068,5,wcc_start0_simple_a5_per_core_lpt_mv,component,success,304058,1944,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,f2eb95cd44fabccb4d92f8042757f2b6dfcff5fe6842a18dbfc108615ce86887,b17b86c5c39dc597c0852e8b203548ff4256ad205d4b3d6b0ecec50b46cb4859,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/new/evaluations/attempts/20260925T181530-96e8803d36c34f93bee21e8ee5a9bd40/record.json,3.479654427996138,False
transfer_new,case_068,5,whole_graph_single_active,component,success,362095,0,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,fc75dd91ac3f2381ed5a754a06440063bc005c2363ed03dc0d94c919ab0399f3,41a3844873b75c9cdda69eef24c8ededbead34c99e3b83ed0fffc7a760f62bd4,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/new/evaluations/attempts/20260925T181534-1318d8ceef344856a316483d3c3261b6/record.json,4.63807252200786,False
transfer_new,case_068,5,wcc_task_4_mv_complement_batch2,component,success,304058,648,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,390e51981b7ce6459ed1de431c498678ab287090dd1dedf59c65436dbe7b5225,7d4e9ff980de3165b0c4a60122b504d62100b6d054ad21d8158c3c2ded506bd8,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/new/evaluations/attempts/20260925T181539-30d525763f574ba38e99e8ae942d7a32/record.json,3.8800641669949982,False
transfer_new,case_068,5,wcc_start0_affinity_a5_per_component_w15,component,success,303554,5184,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,931b15c194a0e65d096f2c5db1bd56c33b1875f9cd68b9e4642a7724451cf992,aefb2acf63c7c1dbe9183c62f2daa0f5fe150427739ef5072fe79ef1fe1cedac,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/new/evaluations/attempts/20260925T181542-39973a5636bb44dd9dfc51be7aba513d/record.json,4.455593272999977,False
transfer_new,case_068,5,selective_whole_critical_path_x1_a3_eft,partition,success,303088,5184,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,9039012dd639baf3de6c61fee807c327fd009cb375619346b52ba9b15aea4de7,f2bdefaa1de8e609a8e8a4960876e2d356e4872daa3b18327e56da32f387a8a5,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/new/evaluations/attempts/20260925T181548-300dc722186345ba9ebbc9ff0dac930f/record.json,3.914498197991634,False
transfer_new,case_068,5,selective_local_quantile_stable_id_x1_a3_eft,partition,success,300986,333976,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,3c33850e2982d1601810a8799e7596e7c843a987eca00dd7a979848fbc24b848,b4b8e3778148e9aafd1af08533d2b3a848e0a63c8c4a0e58b240366c17bb1c73,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/new/evaluations/attempts/20260925T181552-223a3cd996a04002b05c83e1cb81a745/record.json,1.123916090989951,False
transfer_new,case_068,5,selective_phase_band_critical_path_x2_a5_eft,prefix_fallback,success,268666,1045280,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,c1d6dcfbd219ed01208881a598bdf66bb12afbaad7312422dcc6a5d47e4d8f3a,f7fc7a8c8bde8c7abd0a3a2fec8aa7c8f84b7021cab58f56eb90f88bc668b4de,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/new/evaluations/attempts/20260925T181554-ed46d836c4ba4a5ca5f3c88a9bde18a4/record.json,1.1733376830088673,False
transfer_new,case_068,5,selective_local_quantile_stable_id_x2_a3_eft,prefix_fallback,success,298843,650414,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,c511882cae3261299d4aa87ffc371b0e4a659648a7f4192a4544d831f855f2bc,a9c6b3f66df0eff9070b301443d4797718ec4681f6f7e533d4415296a874f5f2,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/new/evaluations/attempts/20260925T181555-b1c62b0d83484edba8e586a190c3e17e/record.json,0.882428589000483,False
transfer_new,case_068,5,merge8,old_task_refine,success,269241,1040192,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,d3c9c34faae9e5c0befae8301703521b54e26efbfbc4f0c8b4a0ded7bcc5f687,19d059242fdcae0e594e2e9c7e7cf720d7a1eb1e154c8db05fd2bcea2d009302,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/new/evaluations/attempts/20260925T181557-396bbbd2b2a7406692c2f4dc07e65f7b/record.json,1.084054485996603,False
transfer_new,case_068,5,r0_branch_s1_w4,bottleneck_repartition,success,281475,7885162,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,7e038ef497057725b4042431b2eb04f36f71bdab53da8c79e7d2e066b772a756,9d204c96fd7df8f60973c249b8139ca92db4a8e25aa02e8b95e96069cd7a5f62,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/new/evaluations/attempts/20260925T181559-e6397cc228af4b28b01eaa722428e455/record.json,11.458578532998217,False
transfer_new,case_068,5,r0_affinity_s4_w4,bottleneck_repartition,success,282557,2131452,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,6f6c83ab5c99b690788b9ae6615bdea87868a4d0e3d846cc7eed4bfac0d25c4d,70a3b5797a1cbe81c02d78876a43b271ce03ba92e05b3960242c9f66ccb57b00,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/new/evaluations/attempts/20260925T181611-08d23bbe4aaa48c996871f613850a9cd/record.json,1.528848978006863,False
transfer_new,case_068,5,r0_branch_s1_w4_merge,bottleneck_adaptive,success,295763,7280242,,,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,940198fe03cd9acfd59df5b6e806143eaf2cb6df10fe7a14bf5010da4523b48f,1fe864a4f4de13f42d8f9fefd61bf847547850850efb3eb051bf329f8bac25a3,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_068/n5/new/evaluations/attempts/20260925T181628-d746f28db0f1437194442e2efb8405fc/record.json,6.689334126000176,False
